crag_number,crag_name,route_number,route_name,grade,length_m,route_url
07,SkiadiánikoA major crag with r,23,Vatsina,6a+,25,https://climbinleonidio.com/route/vatsina-16/
07,SkiadiánikoA major crag with r,24,Elegant,6a,20,https://climbinleonidio.com/route/elegant-16/
07,SkiadiánikoA major crag with r,25,Elephant,6a,28,https://climbinleonidio.com/route/elephant-16/
07,SkiadiánikoA major crag with r,26,Scheky,7a+,35,https://climbinleonidio.com/route/scheky-16/
07,SkiadiánikoA major crag with r,27,Rumble,7b,38,https://climbinleonidio.com/route/rumble-16/
07,SkiadiánikoA major crag with r,28,Marsipitation,7a,25,https://climbinleonidio.com/route/marsipitation-16/
07,SkiadiánikoA major crag with r,29,Tsoupa,6c+,20,https://climbinleonidio.com/route/tsoupa-16/
07,SkiadiánikoA major crag with r,30,Pouro,6b,15,https://climbinleonidio.com/route/pouro-16/
07,SkiadiánikoA major crag with r,31,Hronologio,7b,30,https://climbinleonidio.com/route/hronologio-16/
07,SkiadiánikoA major crag with r,32,Ginger,7b+,28,https://climbinleonidio.com/route/ginger-16/
07,SkiadiánikoA major crag with r,33,Canguro,6c,15,https://climbinleonidio.com/route/canguro-16/
07,SkiadiánikoA major crag with r,34,Super canguro,7c+,28,https://climbinleonidio.com/route/super-canguro-16/
07,SkiadiánikoA major crag with r,35,Mai tai,7c+,18,https://climbinleonidio.com/route/mai-tai-16/
07,SkiadiánikoA major crag with r,,36Madae8a?20,,,https://climbinleonidio.com/route/madame-16/
07,SkiadiánikoA major crag with r,37,Fleche noire,7b+,22,https://climbinleonidio.com/route/fleche-noire-16/
07,SkiadiánikoA major crag with r,38,Sfiga,7b+,18,https://climbinleonidio.com/route/sfiga-16/
07,SkiadiánikoA major crag with r,39,Zacke,7c+,25,https://climbinleonidio.com/route/zacke-16/
07,SkiadiánikoA major crag with r,40,Iho,7b,22,https://climbinleonidio.com/route/iho-16/
07,SkiadiánikoA major crag with r,41,Mpora,5b,18,https://climbinleonidio.com/route/mpora-16/
07,SkiadiánikoA major crag with r,42,Amnesia,6a,20,https://climbinleonidio.com/route/amnesia-16/
07,SkiadiánikoA major crag with r,43,Mr,406a+,25,https://climbinleonidio.com/route/mr-40-16/
07,SkiadiánikoA major crag with r,44,Skismeno kolan,6a+,20,https://climbinleonidio.com/route/skismeno-kolan-16/
07,SkiadiánikoA major crag with r,45,Porto lenidi,6a,22,https://climbinleonidio.com/route/porto-lenidi-16/
07,SkiadiánikoA major crag with r,462,porto,6b,25,https://climbinleonidio.com/route/2porto-16/
07,SkiadiánikoA major crag with r,47,Eye of the tiger,6b+,30,https://climbinleonidio.com/route/eye-of-the-tiger-16/
07,SkiadiánikoA major crag with r,48,Lordos mylon,6c,28,https://climbinleonidio.com/route/lordos-mylon-16/
07,SkiadiánikoA major crag with r,49,Brown cougar,7a,28,https://climbinleonidio.com/route/brown-cougar-16/
07,SkiadiánikoA major crag with r,50,Ramasca,6c+,20,https://climbinleonidio.com/route/ramasca-16/
07,SkiadiánikoA major crag with r,51,Super ramasca,7a,38,https://climbinleonidio.com/route/super-ramasca-16/
07,SkiadiánikoA major crag with r,52,Red honey,7b,18,https://climbinleonidio.com/route/red-honey-16/
07,SkiadiánikoA major crag with r,53,Red honey variation,7b,20,https://climbinleonidio.com/route/red-honey-variation-16/
07,SkiadiánikoA major crag with r,54,White powder,7a+,20,https://climbinleonidio.com/route/white-powder-16/
07,SkiadiánikoA major crag with r,55,Tree,6b,16,https://climbinleonidio.com/route/tree-16/
07,SkiadiánikoA major crag with r,56,Tavor,6c,20,https://climbinleonidio.com/route/tavor-16/
07,SkiadiánikoA major crag with r,57,Roupi,6b,20,https://climbinleonidio.com/route/roupi-16/
07,SkiadiánikoA major crag with r,58,Gum,6a+,15,https://climbinleonidio.com/route/gum-16/
07,SkiadiánikoA major crag with r,01,Anonymous mosh,6b+,25,https://climbinleonidio.com/route/anonymous-mosh-16/
07,SkiadiánikoA major crag with r,02,Solar black,6c+,25,https://climbinleonidio.com/route/solar-black-16/
07,SkiadiánikoA major crag with r,03,Foo foo fighters,7b,22,https://climbinleonidio.com/route/foo-foo-fighters-16/
07,SkiadiánikoA major crag with r,04,Hooga,7b+,38,https://climbinleonidio.com/route/hooga-16/
07,SkiadiánikoA major crag with r,05,A tufa too far,7a,30,https://climbinleonidio.com/route/a-tufa-too-far-16/
07,SkiadiánikoA major crag with r,06,Spinaki,7a,38,https://climbinleonidio.com/route/spinaki-16/
07,SkiadiánikoA major crag with r,07,Falafalaal,7a+,40,https://climbinleonidio.com/route/falafalaal-16/
07,SkiadiánikoA major crag with r,08,Arabesque,6c+,40,https://climbinleonidio.com/route/arabesque-16/
07,SkiadiánikoA major crag with r,09,Madame pomegranate,7a,30,https://climbinleonidio.com/route/madame-pomegranate-16/
07,SkiadiánikoA major crag with r,10,Bompogenesis,7a,35,https://climbinleonidio.com/route/bompogenesis-16/
08,LimériA roadside crag with lot,01,Rehab center,6c+,12,https://climbinleonidio.com/route/rehab-center-16/
08,LimériA roadside crag with lot,02,Nanotechnologia,7a+,12,https://climbinleonidio.com/route/nanotechnologia-16/
08,LimériA roadside crag with lot,03,The grimms,7a,12,https://climbinleonidio.com/route/the-grimms-16/
08,LimériA roadside crag with lot,04,Hionati,6c+,12,https://climbinleonidio.com/route/hionati-16/
08,LimériA roadside crag with lot,05,Ksotiko,6c,12,https://climbinleonidio.com/route/ksotiko-16/
08,LimériA roadside crag with lot,06,Lip stick?,1,0,https://climbinleonidio.com/route/lip-stick-16/
08,LimériA roadside crag with lot,07,Easy,6a+,10,https://climbinleonidio.com/route/easy-16/
08,LimériA roadside crag with lot,08,Le piliers de bar,7a+,18,https://climbinleonidio.com/route/le-piliers-de-bar-16/
08,LimériA roadside crag with lot,09,Prodosia?,2,5,https://climbinleonidio.com/route/prodosia-16/
08,LimériA roadside crag with lot,,10Skatos8a?20,,,https://climbinleonidio.com/route/skatos-16/
08,LimériA roadside crag with lot,11,Bolzenfresser,6b+,32,https://climbinleonidio.com/route/bolzenfresser-16/
08,LimériA roadside crag with lot,12,Paraspondia,7a,20,https://climbinleonidio.com/route/paraspondia-16/
08,LimériA roadside crag with lot,13,Milky way,6c+,20,https://climbinleonidio.com/route/milky-way-16/
08,LimériA roadside crag with lot,14,Koutornithi,7a+,20,https://climbinleonidio.com/route/koutornithi-16/
08,LimériA roadside crag with lot,15,Fesi,7a+,20,https://climbinleonidio.com/route/fesi-16/
08,LimériA roadside crag with lot,16,Parakratisi,6c+,20,https://climbinleonidio.com/route/parakratisi-16/
08,LimériA roadside crag with lot,17,Prothesmia,6c+,20,https://climbinleonidio.com/route/prothesmia-16/
08,LimériA roadside crag with lot,18,Ligo ap’ola,7b+,22,https://climbinleonidio.com/route/ligo-apola-16/
08,LimériA roadside crag with lot,19,Coffee way,8a+,30,https://climbinleonidio.com/route/coffee-way-16/
08,LimériA roadside crag with lot,20,Mama africa,8a,35,https://climbinleonidio.com/route/mama-africa-16/
08,LimériA roadside crag with lot,21,Acrovatis,7c,30,https://climbinleonidio.com/route/acrovatis-16/
08,LimériA roadside crag with lot,22,Edu el “recio”,7c+,30,https://climbinleonidio.com/route/edu-el-recio-16/
08,LimériA roadside crag with lot,23,To fthino manaviko,8a+,25,https://climbinleonidio.com/route/to-fthino-manaviko-16/
08,LimériA roadside crag with lot,24,Goofy,8c,25,https://climbinleonidio.com/route/goofy-16/
08,LimériA roadside crag with lot,,25Super goofy8c+?25,,,https://climbinleonidio.com/route/super-goofy-16/
08,LimériA roadside crag with lot,26,Oaka i.c.,7c+,22,https://climbinleonidio.com/route/oaka-i-c-16/
08,LimériA roadside crag with lot,27,Paraplanisi,7c+,20,https://climbinleonidio.com/route/paraplanisi-16/
08,LimériA roadside crag with lot,28,Klika,7c+,20,https://climbinleonidio.com/route/klika-16/
08,LimériA roadside crag with lot,29,Reklama,7c,20,https://climbinleonidio.com/route/reklama-16/
08,LimériA roadside crag with lot,30,Spazokefalia,7b+,20,https://climbinleonidio.com/route/spazokefalia-16/
08,LimériA roadside crag with lot,31,The revenge of smart,7a,20,https://climbinleonidio.com/route/the-revenge-of-smart-16/
08,LimériA roadside crag with lot,32,Resumé,6c+,20,https://climbinleonidio.com/route/resume-16/
08,LimériA roadside crag with lot,33,Coffee right,7c,18,https://climbinleonidio.com/route/coffee-right-16/
08,LimériA roadside crag with lot,34,Symmoria,6c,15,https://climbinleonidio.com/route/symmoria-16/
08,LimériA roadside crag with lot,35,Symmoria ext,8a,22,https://climbinleonidio.com/route/symmoria-ext-16/
08,LimériA roadside crag with lot,36,Aoplos,7c+,20,https://climbinleonidio.com/route/aoplos-16/
08,LimériA roadside crag with lot,37,Kaour ekokiate,7b,20,https://climbinleonidio.com/route/kaour-ekokiate-31/
08,LimériA roadside crag with lot,38,Route to kosma,7a+,25,https://climbinleonidio.com/route/route-to-kosma-16/
08,LimériA roadside crag with lot,3950,asini,7b+,20,https://climbinleonidio.com/route/50-asini-16/
08,LimériA roadside crag with lot,40,Lord of souvlaki,7b+,20,https://climbinleonidio.com/route/lord-of-souvlaki-16/
09,KamáresA new crag with two lar,01,Mageiras,6b,12,https://climbinleonidio.com/route/mageiras-16/
09,KamáresA new crag with two lar,02,Giras,6a,12,https://climbinleonidio.com/route/giras-16/
09,KamáresA new crag with two lar,03,Exorixi,6a,15,https://climbinleonidio.com/route/exorixi-16/
09,KamáresA new crag with two lar,04,Allagi topiou,6b,16,https://climbinleonidio.com/route/allagi-topiou-16/
09,KamáresA new crag with two lar,05,Pelekanos,5c,15,https://climbinleonidio.com/route/pelekanos-16/
09,KamáresA new crag with two lar,06,Louki,5b,12,https://climbinleonidio.com/route/louki-16/
09,KamáresA new crag with two lar,07,Grammara?,2,2,https://climbinleonidio.com/route/grammara-16/
09,KamáresA new crag with two lar,08,Grammara ext?,4,5,https://climbinleonidio.com/route/grammara-ext-16/
09,KamáresA new crag with two lar,,09Book of heroes8b?20,,,https://climbinleonidio.com/route/book-of-heroes-16/
09,KamáresA new crag with two lar,10,Book of heroes ext?,4,5,https://climbinleonidio.com/route/book-of-heroes-ext-16/
09,KamáresA new crag with two lar,11,Anichti akroasi,7c,20,https://climbinleonidio.com/route/anichti-akroasi-16/
09,KamáresA new crag with two lar,12,Anichti akroasi ext,8a,45,https://climbinleonidio.com/route/anichti-akroasi-ext-16/
09,KamáresA new crag with two lar,13,Kitrinos typos,7c,20,https://climbinleonidio.com/route/kitrinos-typos-16/
09,KamáresA new crag with two lar,14,Kitrinos typos ext,7c+,45,https://climbinleonidio.com/route/kitrinos-typos-ext-16/
09,KamáresA new crag with two lar,15,Misofeggaro,8a,30,https://climbinleonidio.com/route/misofeggaro-16/
09,KamáresA new crag with two lar,16,Korakovouni,7a+,20,https://climbinleonidio.com/route/korakovouni-16/
09,KamáresA new crag with two lar,17,Karagouna,7b,30,https://climbinleonidio.com/route/karagouna-16/
09,KamáresA new crag with two lar,18,Karagouna ext,7c+,45,https://climbinleonidio.com/route/karagouna-ext-16/
09,KamáresA new crag with two lar,19,Carmirina,7b,30,https://climbinleonidio.com/route/carmirina-16/
09,KamáresA new crag with two lar,20,Carmirina ext,7b,45,https://climbinleonidio.com/route/carmirina-ext-16/
09,KamáresA new crag with two lar,21,Katsavoulias,7c+,30,https://climbinleonidio.com/route/katsavoulias-16/
09,KamáresA new crag with two lar,22,Katsavoulias ext,7c+,50,https://climbinleonidio.com/route/katsavoulias-ext-16/
09,KamáresA new crag with two lar,23,No name,237c,30,https://climbinleonidio.com/route/no-name-23-31/
09,KamáresA new crag with two lar,24,Filarakia,8a,35,https://climbinleonidio.com/route/filarakia-16/
09,KamáresA new crag with two lar,25,Me gantia,7b+,25,https://climbinleonidio.com/route/me-gantia-16/
09,KamáresA new crag with two lar,26,Modistros,7b+,30,https://climbinleonidio.com/route/modistros-16/
09,KamáresA new crag with two lar,27,Pistolia,8c,30,https://climbinleonidio.com/route/pistolia-16/
09,KamáresA new crag with two lar,28,Pizza me to metro,8b,30,https://climbinleonidio.com/route/pizza-me-to-metro-16/
09,KamáresA new crag with two lar,29,Haraktis,8b,25,https://climbinleonidio.com/route/haraktis-16/
09,KamáresA new crag with two lar,30,Digmata grafis,8b,25,https://climbinleonidio.com/route/digmata-grafis-16/
09,KamáresA new crag with two lar,31,Apo sverko,7b+,25,https://climbinleonidio.com/route/apo-sverko-16/
09,KamáresA new crag with two lar,32,Ta dyo trita,7b+,15,https://climbinleonidio.com/route/ta-dyo-trita-16/
09,KamáresA new crag with two lar,33,At homo’s yard,6c+,15,https://climbinleonidio.com/route/at-homos-yard-16/
09,KamáresA new crag with two lar,34,Surprise,6c+,18,https://climbinleonidio.com/route/surprise-16/
09,KamáresA new crag with two lar,35,Terma deksia,7b,15,https://climbinleonidio.com/route/terma-deksia-16/
10,El,01,Plaka me kaneis,6c,15,https://climbinleonidio.com/route/plaka-me-kaneis-16/
10,El,02,Mpahalogatos?,2,0,https://climbinleonidio.com/route/mpahalogatos-16/
10,El,03,Bloody heri,7b+,22,https://climbinleonidio.com/route/bloody-heri-16/
10,El,04,Fight de fight the fly,8a,25,https://climbinleonidio.com/route/fight-de-fight-the-fly-16/
10,El,05,Kollitos,7a,25,https://climbinleonidio.com/route/kollitos-16/
10,El,06,Trompa crack,6c,20,https://climbinleonidio.com/route/trompa-crack-16/
10,El,07,Allou gia allou,6c,20,https://climbinleonidio.com/route/allou-gia-allou-16/
10,El,08,Arathimos,7a+,20,https://climbinleonidio.com/route/arathimos-16/
10,El,09,Ta kalitera tis gionas,7b,20,https://climbinleonidio.com/route/ta-kalitera-tis-gionas-16/
10,El,10,Gyalia karfia?,2,0,https://climbinleonidio.com/route/gyalia-karfia-16/
10,El,11,Momentum,8a,20,https://climbinleonidio.com/route/momentum-16/
10,El,12,Trelloaimatos,7c,20,https://climbinleonidio.com/route/trelloaimatos-16/
10,El,13,El perpati,7c+,25,https://climbinleonidio.com/route/el-perpati-16/
10,El,14,Relanti,7a+,20,https://climbinleonidio.com/route/relanti-16/
10,El,,15Fortaleza7c+/8a25,,,https://climbinleonidio.com/route/fortaleza-16/
10,El,16,Kai stin korfi kanella,8a,25,https://climbinleonidio.com/route/kai-stin-korfi-kanella-16/
10,El,17,Keep on crimping,7c+,25,https://climbinleonidio.com/route/keep-on-crimping-16/
10,El,18,No name,185c,20,https://climbinleonidio.com/route/no-name-18-31/
10,El,19,No name,195a,15,https://climbinleonidio.com/route/no-name-19-31/
10,El,20,My secret love,7a+,20,https://climbinleonidio.com/route/my-secret-love-16/
10,El,21,My secret love ext,7a+,60,https://climbinleonidio.com/route/my-secret-love-ext-16/
11,Grande,01,Formage,6a+,30,https://climbinleonidio.com/route/formage-16/
11,Grande,02,No breakfast no glory,6b+,22,https://climbinleonidio.com/route/no-breakfast-no-glory-16/
11,Grande,03,Sophie the giraffe,6b+,25,https://climbinleonidio.com/route/sophie-the-giraffe-16/
11,Grande,04,Micra picra,6c+,25,https://climbinleonidio.com/route/micra-picra-16/
11,Grande,05,Klimataria,6b,22,https://climbinleonidio.com/route/klimataria-16/
11,Grande,06,Tsachpinis,6b,22,https://climbinleonidio.com/route/tsachpinis-16/
11,Grande,07,Raccoon,6b+,23,https://climbinleonidio.com/route/raccoon-16/
11,Grande,08,Beboucian,6a+,22,https://climbinleonidio.com/route/beboucian-16/
11,Grande,09,Penguin,4b,12,https://climbinleonidio.com/route/penguin-16/
11,Grande,10,Nestsitter,6b+,30,https://climbinleonidio.com/route/nestsitter-16/
11,Grande,11,Over-slab,6a,10,https://climbinleonidio.com/route/over-slab-16/
12,H.A.D.A.A tough crag on a natu,01,Emovoros,8a+,25,https://climbinleonidio.com/route/emovoros-16/
12,H.A.D.A.A tough crag on a natu,02,Skithropos,8a,25,https://climbinleonidio.com/route/skithropos-16/
12,H.A.D.A.A tough crag on a natu,03,Parakladi,8b,25,https://climbinleonidio.com/route/parakladi-16/
12,H.A.D.A.A tough crag on a natu,,04Ortolana8b+?25,,,https://climbinleonidio.com/route/ortolana-16/
12,H.A.D.A.A tough crag on a natu,,05Ortolana ext8c?30,,,https://climbinleonidio.com/route/ortolana-ext-16/
12,H.A.D.A.A tough crag on a natu,06,Octopus arms,7c+,25,https://climbinleonidio.com/route/octopus-arms-16/
12,H.A.D.A.A tough crag on a natu,,07Knucklehead8a+?20,,,https://climbinleonidio.com/route/knucklehead-16/
12,H.A.D.A.A tough crag on a natu,08,The roof is on fire,8a,15,https://climbinleonidio.com/route/the-roof-is-on-fire-16/
12,H.A.D.A.A tough crag on a natu,,09Heidi witzka9a?40,,,https://climbinleonidio.com/route/heidi-witzka-16/
12,H.A.D.A.A tough crag on a natu,10,Der helle wahnsinn,8a+,25,https://climbinleonidio.com/route/der-helle-wahnsinn-16/
12,H.A.D.A.A tough crag on a natu,11,Tampourlo,7c+,12,https://climbinleonidio.com/route/tampourlo-16/
12,H.A.D.A.A tough crag on a natu,12,Destroy,7b,25,https://climbinleonidio.com/route/destroy-16/
12,H.A.D.A.A tough crag on a natu,13,Erase,7a+,25,https://climbinleonidio.com/route/erase-16/
12,H.A.D.A.A tough crag on a natu,14,Improve,7b+,25,https://climbinleonidio.com/route/improve-16/
12,H.A.D.A.A tough crag on a natu,15,Unconditional love,7c,25,https://climbinleonidio.com/route/unconditional-love-16/
12,H.A.D.A.A tough crag on a natu,16,Unconditional love ext?,4,0,https://climbinleonidio.com/route/unconditional-love-ext-16/
12,H.A.D.A.A tough crag on a natu,17,Unconventional affair,7b+,25,https://climbinleonidio.com/route/unconventional-affair-16/
12,H.A.D.A.A tough crag on a natu,18,Zeybreak,7c,40,https://climbinleonidio.com/route/zeybreak-16/
12,H.A.D.A.A tough crag on a natu,19,Amigo,6a,15,https://climbinleonidio.com/route/amigo-16/
12,H.A.D.A.A tough crag on a natu,20,Flying steps,6b+,20,https://climbinleonidio.com/route/flying-steps-16/
12,H.A.D.A.A tough crag on a natu,21,Gastone duck,6c,22,https://climbinleonidio.com/route/gastone-duck-16/
12,H.A.D.A.A tough crag on a natu,22,No name,226c+,20,https://climbinleonidio.com/route/no-name-22-16/
12,H.A.D.A.A tough crag on a natu,23,Medousa,6b,15,https://climbinleonidio.com/route/medousa-16/
12,H.A.D.A.A tough crag on a natu,24,Medousa ext,7b+,28,https://climbinleonidio.com/route/medousa-ext-16/
12,H.A.D.A.A tough crag on a natu,25,Brownie,7a,20,https://climbinleonidio.com/route/brownie-16/
12,H.A.D.A.A tough crag on a natu,26,Skylisia apodrasi,6c+,20,https://climbinleonidio.com/route/skylisia-apodrasi-16/
12,H.A.D.A.A tough crag on a natu,27,Happy new year daila,6c,20,https://climbinleonidio.com/route/happy-new-year-daila-16/
12,H.A.D.A.A tough crag on a natu,28,Sokolatina,7a,22,https://climbinleonidio.com/route/sokolatina-16/
12,H.A.D.A.A tough crag on a natu,29,H.A.D.A.,7b+,25,https://climbinleonidio.com/route/h-a-d-a-16/
12,H.A.D.A.A tough crag on a natu,30,Tout est relative,7a,18,https://climbinleonidio.com/route/tout-est-relative-16/
12,H.A.D.A.A tough crag on a natu,,31Tout est relative ext9a?50,,,https://climbinleonidio.com/route/tout-est-relative-ext-16/
12,H.A.D.A.A tough crag on a natu,32,Booze,7c,25,https://climbinleonidio.com/route/booze-16/
12,H.A.D.A.A tough crag on a natu,,33Biceps for the disco8a?42,,,https://climbinleonidio.com/route/biceps-for-the-disco-16/
12,H.A.D.A.A tough crag on a natu,34,Dida,7a+,22,https://climbinleonidio.com/route/dida-16/
12,H.A.D.A.A tough crag on a natu,35,La moya,7b,22,https://climbinleonidio.com/route/la-moya-16/
12,H.A.D.A.A tough crag on a natu,36,Klinke auf clinche,7b+,20,https://climbinleonidio.com/route/klinke-auf-clinche-16/
12,H.A.D.A.A tough crag on a natu,37,Michael bekyros,6a+,20,https://climbinleonidio.com/route/michael-bekyros-16/
12,H.A.D.A.A tough crag on a natu,38,Troufa,7b,25,https://climbinleonidio.com/route/troufa-16/
12,H.A.D.A.A tough crag on a natu,39,Troufa ext,7c+,45,https://climbinleonidio.com/route/troufa-ext-16/
12,H.A.D.A.A tough crag on a natu,40,Rebel without a cause,7c,20,https://climbinleonidio.com/route/rebel-without-a-cause-16/
12,H.A.D.A.A tough crag on a natu,,41Rebel without a cause ext8b+?40,,,https://climbinleonidio.com/route/rebel-without-a-cause-ext-16/
12,H.A.D.A.A tough crag on a natu,42,Piranha,7b,18,https://climbinleonidio.com/route/piranha-16/
12,H.A.D.A.A tough crag on a natu,43,Piranha aka the swarm,8b+,38,https://climbinleonidio.com/route/piranha-aka-the-swarm-16/
12,H.A.D.A.A tough crag on a natu,,44Piranha aka the swar ext8c?45,,,https://climbinleonidio.com/route/piranha-aka-the-swarm-ext-16/
12,H.A.D.A.A tough crag on a natu,45,First blood,8a,25,https://climbinleonidio.com/route/first-blood-16/
12,H.A.D.A.A tough crag on a natu,,46Proto thea8a?25,,,https://climbinleonidio.com/route/proto-thema-16/
12,H.A.D.A.A tough crag on a natu,47,Pou paei o popeye?,8b+,25,https://climbinleonidio.com/route/pou-paei-o-popeye-16/
12,H.A.D.A.A tough crag on a natu,48,Spinach pie?,3,0,https://climbinleonidio.com/route/spinach-pie-16/
12,H.A.D.A.A tough crag on a natu,49,Petran?,2,5,https://climbinleonidio.com/route/petran-16/
12,H.A.D.A.A tough crag on a natu,50,Petran ext?,3,5,https://climbinleonidio.com/route/petran-ext-16/
12,H.A.D.A.A tough crag on a natu,,51Fill8b?25,,,https://climbinleonidio.com/route/fill-16/
12,H.A.D.A.A tough crag on a natu,52,Kakai?,2,5,https://climbinleonidio.com/route/kakai-16/
12,H.A.D.A.A tough crag on a natu,53,Talos,6c+,30,https://climbinleonidio.com/route/talos-16/
12,H.A.D.A.A tough crag on a natu,54,Kamara,7a,25,https://climbinleonidio.com/route/kamara-16/
12,H.A.D.A.A tough crag on a natu,55,Flou,6c,20,https://climbinleonidio.com/route/flou-16/
12,H.A.D.A.A tough crag on a natu,56,Sala,7b+,25,https://climbinleonidio.com/route/sala-16/
12,H.A.D.A.A tough crag on a natu,57,Chips + beer,7a+,22,https://climbinleonidio.com/route/chips-beer-16/
12,H.A.D.A.A tough crag on a natu,58,Thailand,7c+,10,https://climbinleonidio.com/route/thailand-16/
13,Bella,,01Gy6c+/7a16,,,https://climbinleonidio.com/route/gym-16/
13,Bella,02,Loose,7a+,20,https://climbinleonidio.com/route/loose-16/
13,Bella,03,Scrat,7a,23,https://climbinleonidio.com/route/scrat-16/
13,Bella,04,Scrylo,7a,28,https://climbinleonidio.com/route/scrylo-16/
13,Bella,05,Hylo,7a+,28,https://climbinleonidio.com/route/hylo-16/
13,Bella,06,Pump,8a,23,https://climbinleonidio.com/route/pump-16/
13,Bella,07,Pump ext,8a,43,https://climbinleonidio.com/route/pump-ext-16/
13,Bella,08,Rock up,7b+,23,https://climbinleonidio.com/route/rock-up-16/
13,Bella,09,Rock up ext,7b+,43,https://climbinleonidio.com/route/rock-up-ext-16/
13,Bella,10,Triple “s”,6c,28,https://climbinleonidio.com/route/triple-s-16/
13,Bella,11,Edge,6b,28,https://climbinleonidio.com/route/edge-16/
13,Bella,12,Sir yes sir,6b,32,https://climbinleonidio.com/route/sir-yes-sir-16/
13,Bella,13,Kuchen club,6b,32,https://climbinleonidio.com/route/kuchen-club-16/
13,Bella,14,Schmidi,6b+,30,https://climbinleonidio.com/route/schmidi-16/
13,Bella,15,Bella cara,6a+,22,https://climbinleonidio.com/route/bella-cara-16/
13,Bella,16,Speedy,6a,22,https://climbinleonidio.com/route/speedy-16/
13,Bella,17,Agios,6a,25,https://climbinleonidio.com/route/agios-16/
13,Bella,18,Manolis,5b+,23,https://climbinleonidio.com/route/manolis-16/
13,Bella,19,Bella tuca,5b,19,https://climbinleonidio.com/route/bella-tuca-16/
13,Bella,20,Donky door,5a,20,https://climbinleonidio.com/route/donky-door-16/
13,Bella,21,Super bibe,6b+,30,https://climbinleonidio.com/route/super-bibe-16/
13,Bella,22,Killmist onsight,7a,16,https://climbinleonidio.com/route/killmist-onsight-16/
13,Bella,23,Ram,6c,26,https://climbinleonidio.com/route/ram-16/
13,Bella,24,Crazy crog,6b,26,https://climbinleonidio.com/route/crazy-crog-16/
13,Bella,25,Stressless,6b,26,https://climbinleonidio.com/route/stressless-16/
13,Bella,26,Capprisi,6c+,25,https://climbinleonidio.com/route/capprisi-16/
13,Bella,27,Baclava,7a+,28,https://climbinleonidio.com/route/baclava-16/
13,Bella,28,Luna,7a+,28,https://climbinleonidio.com/route/luna-16/
13,Bella,29,Odin,7a,28,https://climbinleonidio.com/route/odin-16/
13,Bella,30,Rainfall,7c,25,https://climbinleonidio.com/route/rainfall-16/
13,Bella,31,Loco loco,7a+,25,https://climbinleonidio.com/route/loco-loco-16/
13,Bella,32,Bella duracella,6b,22,https://climbinleonidio.com/route/bella-duracella-16/
13,Bella,33,Do it,5c+,22,https://climbinleonidio.com/route/do-it-16/
13,Bella,34,Bella vista,6a,28,https://climbinleonidio.com/route/bella-vista-16/
13,Bella,35,Try,6c+,22,https://climbinleonidio.com/route/try-16/
13,Bella,36,Thor,6c+,22,https://climbinleonidio.com/route/thor-16/
13,Bella,,37Walk away7a+/b20,,,https://climbinleonidio.com/route/walk-away-16/
13,Bella,38,Machs nah,7a+,33,https://climbinleonidio.com/route/machs-nah-16/
13,Bella,39,For you,6c,30,https://climbinleonidio.com/route/for-you-16/
13,Bella,40,Bullshit,6c,30,https://climbinleonidio.com/route/bullshit-16/
14,Montanejos,01,Olé,5c,18,https://climbinleonidio.com/route/ole-16/
14,Montanejos,02,El aspirante vangelis,6a,18,https://climbinleonidio.com/route/el-aspirante-vangelis-16/
14,Montanejos,03,Grado comercial,6b,16,https://climbinleonidio.com/route/grado-comercial-16/
14,Montanejos,04,Montanejos no esta lejos,7a,18,https://climbinleonidio.com/route/montanejos-no-esta-lejos-16/
14,Montanejos,05,Monta-que??,7a+,18,https://climbinleonidio.com/route/monta-que-16/
14,Montanejos,06,Mpoumpis the man,7b+,18,https://climbinleonidio.com/route/mpoumpis-the-man-16/
14,Montanejos,07,Spain top,106c+,14,https://climbinleonidio.com/route/spain-top-10-16/
14,Montanejos,08,Montanejos rock climbing,7b+,21,https://climbinleonidio.com/route/montanejos-rock-climbing-16/
14,Montanejos,09100,dias en leonidio,6b+,16,https://climbinleonidio.com/route/100-dias-en-leonidio-16/
14,Montanejos,10100,dias en leonidio ext,7a,22,https://climbinleonidio.com/route/100-dias-en-leonidio-ext-16/
14,Montanejos,11,Ten days of my life,6b+,15,https://climbinleonidio.com/route/ten-days-of-my-life-16/
14,Montanejos,12,Ten days of my life ext,7a+,19,https://climbinleonidio.com/route/ten-days-of-my-life-ext-16/
14,Montanejos,13,"Cana, celcas y proyecto",7a+,19,https://climbinleonidio.com/route/cana-celcas-y-proyecto-16/
14,Montanejos,14,A vista sin despeinarse,7a,17,https://climbinleonidio.com/route/a-vista-sin-despeinarse-16/
14,Montanejos,15,Le llamaban trinidad,7a,17,https://climbinleonidio.com/route/le-llamaban-trinidad-16/
14,Montanejos,16,Parabolt-man,7b,20,https://climbinleonidio.com/route/parabolt-man-16/
14,Montanejos,17,Estilo onijbese,7c+,20,https://climbinleonidio.com/route/estilo-onijbese-16/
14,Montanejos,18,Climbing paradise,7a+,22,https://climbinleonidio.com/route/climbing-paradise-16/
14,Montanejos,19,Busi’s smile,6c,16,https://climbinleonidio.com/route/busis-smile-16/
14,Montanejos,2020,años de diferencia,6c,24,https://climbinleonidio.com/route/20-anos-de-diferencia-16/
14,Montanejos,21,Hohlspiegel,6a+,20,https://climbinleonidio.com/route/hohlspiegel-16/
15,LoupasA massive wall very clos,01,Don’t follow me,6a+,22,https://climbinleonidio.com/route/dont-follow-me-16/
